1:nfix,Building number,Climate,Building use,Roof height factor,Ventilation,Shading setpoint,Lighting density,W2WR,U-value walls,U-value roof,U-value floors,U-value windows,Carbon intensity of construction,Cooling setpoint,Cooling setback,Heating setpoint,Heating setback,Lighting setpoint,Occupant density,Equipment gains,g-value,Infiltration
9098,11691,10,2,0.278352556,0.000149257,309.9757758,2.22925586,0.798157502,1.08503298,1.08503298,1.08503298,2.373239343,45,28.08051261,4,19.82440416,4,400,38.30957691,2.389680599,0.555555556,8.95E-05
9099,6155,20,2,0.056354173,0.000222099,147.4225888,2.839643233,0.282780044,0.390832356,0.390832356,0.390832356,1.063094292,45,26.60015821,4,20.28712401,4,400,32.58451316,1.887863932,0.555555556,4.55E-05
9100,4499,0,2,0.338046747,0.000193248,318.0318099,1.77142063,0.136256417,0.318094424,0.318094424,0.318094424,2.022583761,45,26.0010508,4,18.85728476,4,400,42.95443286,2.593692395,0.555555556,7.37E-05
9101,7217,10,2,0.122545172,0.000275408,155.5067194,2.569491061,0.845488331,0.724268071,0.724268071,0.724268071,1.587852448,45,27.45320163,4,20.92608967,4,400,34.5342433,1.401646639,0.555555556,6.15E-05
9102,2658,11,2,0.21203462,0.00024903,259.4102272,2.752633986,0.590284751,0.598052637,0.598052637,0.598052637,2.125766421,45,28.57455511,4,20.47137873,4,400,36.47962518,2.075851008,0.555555556,7.72E-05
9103,8189,17,2,0.027390137,0.000162439,96.9340983,1.951815844,0.481059606,1.019037562,1.019037562,1.019037562,0.818164643,45,26.89370817,4,19.64699737,4,400,31.13794169,2.189564211,0.555555556,2.99E-05
9104,5374,18,2,0.26426776,0.000169572,134.2889923,1.621790977,0.740642717,0.81336564,0.81336564,0.81336564,2.493013176,45,26.42796622,4,20.20857151,4,400,34.85240146,2.546469745,0.555555556,0.000111575
9105,9614,26,2,0.098571587,0.00024173,291.7446542,2.320985762,0.225258865,0.069539288,0.069539288,0.069539288,1.17563491,45,27.83812857,4,19.76160483,4,400,41.42045752,1.670283044,0.555555556,4.96E-05
9106,3937,15,2,0.385619869,0.000272541,33.15304726,2.902307924,0.382805813,1.093324127,1.093324127,1.093324127,1.717771576,45,27.16757702,4,18.75234765,4,400,30.60591055,2.102246959,0.555555556,6.50E-05
9107,2545,26,2,0.151560513,0.000195949,190.6961611,2.2003684,0.69818366,0.364309052,0.364309052,0.364309052,1.277536236,45,25.61099913,4,21.36430761,4,400,36.82217976,2.181890577,0.555555556,5.29E-05
9108,9510,25,2,0.24486794,0.000229955,103.8396764,2.610097313,0.545462223,0.290448283,0.290448283,0.290448283,2.245786962,45,26.73807443,4,19.57005406,4,400,29.22770753,1.962507431,0.555555556,8.21E-05
9109,9548,22,2,0.016427254,0.000141547,261.3742298,1.720474636,0.436230692,0.733682475,0.733682475,0.733682475,0.930885356,45,28.1814965,4,20.39841943,4,400,36.15992464,2.288306505,0.555555556,3.91E-05
9110,9247,23,2,0.305258116,0.000212924,163.7182882,1.915603805,0.181082331,0.571810305,0.571810305,0.571810305,1.909749373,45,27.62725311,4,21.06732877,4,400,32.95492455,2.412191037,0.555555556,7.03E-05
9111,4840,16,2,0.133454235,0.000295766,321.1849591,2.802115444,0.89030785,1.027609681,1.027609681,1.027609681,1.468586035,45,26.22404779,4,19.01705215,4,400,37.89164744,1.809481861,0.555555556,5.83E-05
9112,4206,4,2,0.223126024,0.000269212,332.7334645,2.387972094,0.256711136,0.481413618,0.481413618,0.481413618,0.75809767,45,26.55889741,4,21.89008933,4,400,33.15502464,1.729854413,0.555555556,1.44E-05
9113,7938,21,2,0.039017843,0.000181976,170.1806042,1.589913062,0.772479338,0.974238996,0.974238996,0.974238996,2.073359817,45,27.89166039,4,18.27188895,4,400,39.35567203,2.926552794,0.555555556,7.53E-05
9114,5593,10,2,0.32679833,0.000173744,234.7072697,2.133337711,0.616745325,0.201174369,0.201174369,0.201174369,1.531197583,45,27.13546922,4,19.90649395,4,400,28.36041686,2.249033314,0.555555556,6.00E-05
9115,8971,1,2,0.111053332,0.000255257,72.26135433,2.934144365,0.300970539,0.679188469,0.679188469,0.679188469,1.973602656,45,25.23157852,4,20.04601651,4,400,35.09037575,2.133437656,0.555555556,7.22E-05
9116,9255,8,2,0.292739849,0.00020875,222.9098389,1.864421591,0.455187548,1.183737797,1.183737797,1.183737797,1.003648349,45,26.9344158,4,19.22652849,4,400,32.18605513,2.320852944,0.555555556,4.29E-05
9117,328,11,2,0.070984793,0.000282237,60.43342143,2.477911397,0.56480339,0.417627626,0.417627626,0.417627626,2.319784879,45,29.31655808,4,20.81662431,4,400,37.11335602,2.039856353,0.555555556,8.59E-05
9118,2783,12,2,0.357325258,0.000233281,284.6494216,2.658215684,0.821374062,0.902656537,0.902656537,0.902656537,1.340948934,45,27.32746987,4,20.55849184,4,400,33.85890858,1.932367527,0.555555556,5.48E-05
9119,9857,1,2,0.178933398,0.000155519,122.1246147,2.0478398,0.111751642,0.123981182,0.123981182,0.123981182,1.780823734,45,25.93625595,4,19.38505488,4,400,40.82575527,2.43794625,0.555555556,6.67E-05
9120,3546,4,2,0.010994712,0.000198303,135.2852938,1.850207922,0.809498215,0.224287665,0.224287665,0.224287665,0.983678869,45,28.76250287,4,18.78099653,4,400,33.72292123,1.831632544,0.555555556,4.20E-05
9121,8484,6,2,0.226934971,0.000270539,297.7404979,2.455458113,0.119120758,0.676577522,0.676577522,0.676577522,2.298950894,45,26.8633079,4,21.48102982,4,400,38.65660001,2.429481571,0.555555556,8.47E-05
9122,9135,22,2,0.138885761,0.000243772,37.27389038,2.627156219,0.463917176,0.514415813,0.514415813,0.514415813,1.305619874,45,26.10655714,4,20.1826038,4,400,24.49643102,2.301657831,0.555555556,5.37E-05
9123,396,6,2,0.323189216,0.000167257,199.817462,2.01879499,0.554301406,0.961159529,0.961159529,0.961159529,1.748008082,45,27.43973448,4,19.68456584,4,400,35.59920688,1.977101209,0.555555556,6.58E-05
9124,5791,5,2,0.079100593,0.000298725,105.3433707,2.358240013,0.60164988,0.888430572,0.888430572,0.888430572,0.791729425,45,28.06157105,4,21.09102708,4,400,31.50041393,2.169710058,0.555555556,2.59E-05
9125,8477,9,2,0.257297096,0.000210239,267.8783819,1.56256193,0.317424732,0.15365988,0.15365988,0.15365988,2.107876106,45,26.67126097,4,19.08345888,4,400,37.64890214,2.089944176,0.555555556,7.65E-05
9126,64,5,2,0.171029758,0.000144193,167.0974398,2.120451598,0.274916466,1.17771671,1.17771671,1.17771671,1.552871037,45,24.66539039,4,19.54176939,4,400,34.29911198,1.621851055,0.555555556,6.06E-05
9127,7164,14,2,0.392589445,0.000226958,329.5636529,2.913384943,0.759148381,0.43964597,0.43964597,0.43964597,1.992729323,45,27.06433214,4,20.31918568,4,400,39.60760928,2.521343609,0.555555556,7.27E-05
9128,8422,24,2,0.051391824,0.000257904,336.8548465,2.581098276,0.18806978,1.124397851,1.124397851,1.124397851,2.267419111,45,28.38586423,4,19.86097237,4,400,34.42153869,2.456590528,0.555555556,8.31E-05
9129,4389,19,2,0.285646448,0.000170745,179.3015283,1.68946095,0.878844187,0.34923202,0.34923202,0.34923202,0.950057501,45,26.83116486,4,20.03047688,4,400,46.38360262,1.947931188,0.555555556,4.02E-05
9130,10425,24,2,0.198525189,0.000184935,235.7031944,1.8931963,0.535359835,0.833988941,0.833988941,0.833988941,1.943362352,45,26.16010194,4,23.21408511,4,400,31.43034555,2.052755919,0.555555556,7.13E-05
9131,11598,11,2,0.364416618,0.000266526,78.25773686,2.787947548,0.444591242,0.064369251,0.064369251,0.064369251,1.503116927,45,27.57060596,4,18.36521149,4,400,36.33741362,2.334910616,0.555555556,5.93E-05
9132,888,7,2,0.033511392,0.000157559,226.2884611,1.600985776,0.398872248,0.567786749,0.567786749,0.567786749,2.457692877,45,27.77432227,4,20.50656553,4,400,30.27337808,2.1213357,0.555555556,9.90E-05
9133,9540,22,2,0.20511991,0.000230968,68.81250143,2.308053876,0.683494283,1.051556463,1.051556463,1.051556463,1.142807993,45,26.37122367,4,19.3663716,4,400,35.64039185,2.236441515,0.555555556,4.85E-05
9134,10424,23,2,0.116557813,0.00028459,286.1535022,2.874911018,0.72770524,0.278781373,0.278781373,0.278781373,1.697840064,45,25.81601446,4,19.32047124,4,400,32.32855563,2.781848745,0.555555556,6.44E-05
9135,6183,2,2,0.344803147,0.000206749,128.6282375,2.170590539,0.243089025,0.765851134,0.765851134,0.765851134,1.256666785,45,27.26068239,4,20.84897348,4,400,38.47225987,1.695210793,0.555555556,5.22E-05
9136,3660,22,2,0.156315342,0.000204049,80.02641499,1.755788287,0.57881846,1.060796526,1.060796526,1.060796526,2.042761646,45,27.40110211,4,17.92353437,4,400,35.96360784,2.153185224,0.555555556,7.43E-05
9137,10910,20,2,0.378509083,0.000287456,242.5696647,2.551477858,0.488043676,0.39456624,0.39456624,0.39456624,1.608901514,45,25.92177026,4,21.76678716,4,400,29.58180083,2.234821461,0.555555556,6.21E-05
9138,5353,19,2,0.093560028,0.000238267,182.4155459,2.720155674,0.14461435,0.771791424,0.771791424,0.771791424,2.161320576,45,26.98477498,4,20.10628501,4,400,38.03776036,2.702599626,0.555555556,7.85E-05
9139,2427,21,2,0.271610861,0.000150425,344.8710766,1.927210931,0.835382551,0.108861185,0.108861185,0.108861185,0.851185361,45,29.01466063,4,19.92227343,4,400,32.71013959,1.802117705,0.555555556,3.34E-05
9140,5482,23,2,0.127516088,0.000264236,110.5924976,2.262320532,0.783471612,0.613401794,0.613401794,0.613401794,1.797005896,45,27.10747312,4,20.73221533,4,400,42.33534577,2.494711748,0.555555556,6.71E-05
9141,6331,12,2,0.311965309,0.000187079,273.0589944,1.657058851,0.298849191,0.988235963,0.988235963,0.988235963,1.362258031,45,25.4298604,4,19.20178587,4,400,34.73817494,1.892483619,0.555555556,5.54E-05
9142,5302,8,2,0.022597717,0.000178455,51.96554571,2.211929749,0.343115175,0.32299261,0.32299261,0.32299261,2.351347465,45,26.5482149,4,19.45063538,4,400,36.67765728,2.021616918,0.555555556,8.79E-05
9143,75,20,2,0.237904018,0.000250047,214.5002684,2.820302378,0.627731019,0.70337292,0.70337292,0.70337292,1.043755876,45,28.00086115,4,20.58292493,4,400,30.94235066,2.347543249,0.555555556,4.47E-05
9144,107,2,2,0.106102808,0.000224746,201.5861908,2.489564299,0.419097698,0.233702054,0.233702054,0.233702054,1.206560175,45,27.61606721,4,19.77813634,4,400,37.26578138,2.201614383,0.555555556,5.06E-05
9145,11549,3,2,0.334104809,0.000146259,44.1404447,1.782507598,0.509475546,0.648931361,0.648931361,0.648931361,1.641668582,45,26.31579832,4,20.27018074,4,400,31.93401524,2.088480371,0.555555556,6.29E-05
9146,11129,22,2,0.043833708,0.000218027,300.8546221,1.989083016,0.854327182,0.522987917,0.522987917,0.522987917,1.089277592,45,26.70901219,4,21.30744658,4,400,40.27682588,1.543903746,0.555555556,4.65E-05
9147,1299,7,2,0.215978618,0.00029079,143.3015877,2.693392006,0.163943328,0.934917178,0.934917178,0.934917178,2.398110917,45,28.2869052,4,18.61639569,4,400,33.97735314,2.628129626,0.555555556,9.15E-05
9148,6288,17,2,0.18506724,0.000164479,311.5278062,1.508044846,0.217398631,0.861064964,0.861064964,0.861064964,1.45400481,45,27.21928446,4,20.42109755,4,400,39.15984531,1.869256631,0.555555556,5.79E-05
9149,433,26,2,0.350422372,0.000246716,154.0028682,2.399670772,0.701624149,0.16335482,0.16335482,0.16335482,1.886623206,45,25.5308549,4,19.6294337,4,400,33.38728899,2.374241669,0.555555556,6.96E-05
9150,3487,14,2,0.065010024,0.00027776,251.0313755,2.969366463,0.6591711,1.151193386,1.151193386,1.151193386,0.897508204,45,26.50717671,4,18.98652759,4,400,35.27990727,2.270483103,0.555555556,3.70E-05
9151,8592,2,2,0.299508076,0.000191247,93.555094,2.074626704,0.374939571,0.447937102,0.447937102,0.447937102,2.207282877,45,27.82640996,4,20.96301884,4,400,27.7626067,1.9895331,0.555555556,8.04E-05
9152,8471,6,2,0.107774106,0.000191628,339.4880474,2.869694676,0.635009446,0.558228572,0.558228572,0.558228572,2.326712378,45,26.9516083,4,19.43000981,4,400,37.51731553,2.385212976,0.555555556,8.63E-05
9153,5483,9,2,0.329381861,0.000279413,177.0119172,2.162626232,0.344235137,1.040910883,1.040910883,1.040910883,1.010605732,45,29.7026525,4,20.60313136,4,400,31.58803211,1.855506939,0.555555556,4.32E-05
9154,9424,10,2,0.042308832,0.00024616,238.110241,1.607488097,0.288451819,0.268092438,0.268092438,0.268092438,1.774079762,45,27.34559512,4,20.76036151,4,400,39.8111607,1.994498373,0.555555556,6.65E-05
9155,2947,5,2,0.22055493,0.000162694,75.58514923,2.311808227,0.779220498,0.756318696,0.756318696,0.756318696,1.334234847,45,25.96597196,4,19.16965342,4,400,34.23295659,2.265943366,0.555555556,5.46E-05
9156,9824,14,2,0.177241452,0.000291344,229.8979551,1.877909202,0.827328929,1.11596046,1.11596046,1.11596046,2.080102104,45,26.57773747,4,20.08365109,4,400,38.75189811,2.079359987,0.555555556,7.56E-05
9157,10254,16,2,0.361495313,0.00021981,67.34476924,2.769546184,0.142706987,0.341953319,0.341953319,0.341953319,0.764816748,45,27.91741423,4,19.94416698,4,400,33.61330739,2.210501896,0.555555556,1.83E-05
9158,739,1,2,0.072689294,0.000145875,287.5037608,2.600967342,0.499228353,0.826666885,0.826666885,0.826666885,1.96667016,45,27.15277232,4,18.04804668,4,400,35.53139701,2.615850004,0.555555556,7.19E-05
9159,8114,11,2,0.288581485,0.000223091,125.0581685,1.706215745,0.583844672,0.055957598,0.055957598,0.055957598,1.524241878,45,25.30813219,4,21.68617815,4,400,26.23189458,1.571260377,0.555555556,5.98E-05
9160,2035,17,2,0.154814991,0.000252164,138.5477456,2.124204522,0.362784404,0.88001993,0.88001993,0.88001993,0.923985926,45,26.76077637,4,18.94972718,4,400,35.74805704,1.905148287,0.555555556,3.87E-05
9161,1718,25,2,0.383012257,0.000179304,296.0826221,2.91988297,0.653162156,0.146336641,0.146336641,0.146336641,2.238804033,45,28.22705192,4,20.99884473,4,400,30.1514683,2.479362154,0.555555556,8.17E-05
9162,8622,4,2,0.095304679,0.000185134,39.04923975,2.350274272,0.710660371,1.170436826,1.170436826,1.170436826,1.475355546,45,27.65431576,4,20.44077812,4,400,38.3268526,2.352388881,0.555555556,5.85E-05
9163,9448,13,2,0.266863603,0.000263522,196.5155852,1.557341299,0.220276424,0.431209589,0.431209589,0.431209589,1.916435385,45,26.25347165,4,19.6122178,4,400,32.40875066,2.017100365,0.555555556,7.05E-05
9164,129,12,2,0.135171024,0.000152373,108.3333412,2.643909586,0.1737608,0.214756375,0.214756375,0.214756375,1.168867051,45,26.45369434,4,21.26912307,4,400,44.55014297,2.226028076,0.555555556,4.94E-05
9165,9190,17,2,0.301112046,0.000238983,265.7887182,2.038659761,0.857986224,0.665887541,0.665887541,0.665887541,2.48632214,45,27.86989221,4,18.65998982,4,400,34.526913,2.161753215,0.555555556,0.000107222
9166,4570,2,2,0.014698768,0.000285341,169.0696681,1.831805125,0.50278913,0.503769188,0.503769188,0.503769188,1.284440682,45,27.18997385,4,19.80147837,4,400,36.4091121,1.793519195,0.555555556,5.31E-05
9167,1941,23,2,0.24900146,0.000203202,326.6130692,2.440166726,0.418557504,0.951602501,0.951602501,0.951602501,1.724752846,45,25.66660504,4,20.24854686,4,400,31.2797931,2.723500192,0.555555556,6.52E-05
9168,8479,8,2,0.062465636,0.000206039,204.5709899,2.962680949,0.753139479,0.871746342,0.871746342,0.871746342,1.581134357,45,26.03677423,4,19.51763427,4,400,34.84008751,2.243158488,0.555555556,6.13E-05
9169,926,3,2,0.277820005,0.000282651,42.04618663,2.071055367,0.262761353,0.172877508,0.172877508,0.172877508,2.015842149,45,27.47770171,4,20.34257674,4,400,42.01070211,2.114776411,0.555555556,7.35E-05
9170,9486,10,2,0.187597895,0.00023182,302.8320169,1.513078169,0.320302579,1.160759429,1.160759429,1.160759429,0.825119666,45,28.6554428,4,21.12414412,4,400,30.7593896,1.70991383,0.555555556,3.07E-05
9171,4960,16,2,0.37209671,0.000159683,140.3556031,2.407818277,0.610686143,0.458592741,0.458592741,0.458592741,2.132697923,45,26.91590709,4,19.05879339,4,400,36.74374126,2.749290481,0.555555556,7.74E-05
9172,1345,11,2,0.02878929,0.000265676,314.7857019,1.96939697,0.557960503,0.241016279,0.241016279,0.241016279,1.390039373,45,25.13719706,4,20.16563557,4,400,29.40880187,1.939786578,0.555555556,5.62E-05
9173,4433,10,2,0.206790529,0.000182814,152.339783,2.676454014,0.47373469,0.65733299,0.65733299,0.65733299,1.823912876,45,27.03850416,4,19.70264445,4,400,36.0658041,2.466771924,0.555555556,6.78E-05
9174,8218,17,2,0.121133493,0.000171457,252.8112859,2.505034589,0.118580606,0.5314329,0.5314329,0.5314329,1.069807385,45,28.1207622,4,18.82765527,4,400,32.78290374,2.329132146,0.555555556,4.58E-05
9175,8759,22,2,0.343279165,0.000259845,90.2584219,1.800725949,0.802811852,0.942205664,0.942205664,0.942205664,2.379982634,45,26.623983,4,21.42109376,4,400,37.90118252,2.058061115,0.555555556,9.00E-05
9176,3958,4,2,0.000140579,0.000225167,83.64046991,2.220078682,0.24420903,0.620689235,0.620689235,0.620689235,1.667734382,45,26.19917091,4,19.29808366,4,400,33.27677438,2.096475083,0.555555556,6.36E-05
9177,1563,4,2,0.234590563,0.000143633,241.1071372,2.825339996,0.734983721,0.996682094,0.996682094,0.996682094,1.235182723,45,27.51365705,4,20.87352909,4,400,39.27244836,2.163375602,0.555555556,5.16E-05
9178,7596,15,2,0.149983906,0.000211885,183.7612483,2.258750627,0.679243223,0.331395386,0.331395386,0.331395386,2.425878178,45,28.52546947,4,20.53094007,4,400,28.2509982,2.53135082,0.555555556,9.44E-05
9179,10393,22,2,0.315289445,0.000299103,341.2957981,1.650377627,0.388474918,0.710686099,0.710686099,0.710686099,1.116196984,45,26.79947052,4,19.3379218,4,400,35.22024707,1.597236445,0.555555556,4.75E-05
9180,9793,23,2,0.083602921,0.000165609,113.230865,2.738375452,0.442683932,1.071450982,1.071450982,1.071450982,1.860571593,45,25.754034,4,22.33993897,4,400,32.02389372,2.420167973,0.555555556,6.89E-05
9181,5700,8,2,0.255797424,0.000243392,270.7739824,1.942685515,0.527306255,0.404133293,0.404133293,0.404133293,1.425369745,45,27.31018453,4,18.44321439,4,400,37.15000261,1.842955619,0.555555556,5.71E-05
9182,5758,10,2,0.166283131,0.000272328,54.36742097,1.738851728,0.883870441,0.781315123,0.781315123,0.781315123,2.17950143,45,27.7076049,4,19.87752386,4,400,33.91227625,1.971277542,0.555555556,7.92E-05
9183,7959,5,2,0.394333201,0.00019886,211.8230864,2.531796101,0.199254511,0.11954138,0.11954138,0.11954138,0.870601329,45,26.4059786,4,20.01230383,4,400,40.53720547,2.307053387,0.555555556,3.50E-05
9184,4918,22,2,0.215348057,0.000157309,206.2313199,2.757853139,0.897000322,0.309691682,0.309691682,0.309691682,1.879640267,45,27.20171645,4,21.0300175,4,400,33.39632984,2.045091085,0.555555556,6.94E-05
9185,8050,5,2,0.049847245,0.000233842,48.70605886,1.959783051,0.181616373,0.716954926,0.716954926,0.716954926,1.44710537,45,25.47859933,4,19.05245622,4,400,38.91329627,2.31537181,0.555555556,5.77E-05
9186,7634,7,2,0.334722629,0.00028059,306.3668898,1.764921119,0.426419276,0.590765299,0.590765299,0.590765299,2.213968905,45,26.48781299,4,19.58956331,4,400,27.26286897,2.447775785,0.555555556,8.06E-05
9187,11388,12,2,0.100077383,0.000208374,148.8909337,2.565739611,0.541797029,1.010591534,1.010591534,1.010591534,0.904277731,45,27.80244068,4,20.38104636,4,400,35.35011982,1.923723659,0.555555556,3.75E-05
9188,4659,24,2,0.294166011,0.000256906,315.6253761,2.244545858,0.689153494,0.794146883,0.794146883,0.794146883,1.634977563,45,27.59542318,4,18.71527026,4,400,31.84301985,2.848869479,0.555555556,6.28E-05
9189,729,19,2,0.066311311,0.000174123,158.179915,2.858047407,0.379921869,0.086224579,0.086224579,0.086224579,1.199792333,45,26.29404179,4,21.40963043,4,400,37.37175011,1.74279202,0.555555556,5.04E-05
9190,8413,1,2,0.355752478,0.000180188,256.7764184,2.276626272,0.237420087,1.07437849,1.07437849,1.07437849,2.405092177,45,26.6911569,4,20.23188631,4,400,34.12692238,2.127052105,0.555555556,9.22E-05
9191,4980,5,2,0.183753332,0.000268654,99.22309667,1.666239248,0.74664551,0.381265269,0.381265269,0.381265269,1.096182029,45,28.2484904,4,19.73994458,4,400,40.25046161,2.255676741,0.555555556,4.68E-05
9192,1525,19,2,0.272265405,0.000296475,87.17587203,2.003386253,0.10057302,1.128837653,1.128837653,1.128837653,1.369215404,45,27.0853852,4,20.53808567,4,400,34.6311276,2.293755802,0.555555556,5.56E-05
9193,7285,11,2,0.087571334,0.000214864,249.6420816,2.702569184,0.816341698,0.470573434,0.470573434,0.470573434,1.803933386,45,25.34914496,4,19.40549155,4,400,42.62297138,1.956329804,0.555555556,6.73E-05
9194,6924,12,2,0.377866421,0.000140693,185.421192,2.522177904,0.572863068,0.847483274,0.847483274,0.847483274,1.037041805,45,26.52360302,4,19.2548555,4,400,30.98929098,1.821443412,0.555555556,4.44E-05
9195,765,5,2,0.162316783,0.000227833,347.9561996,1.820249408,0.45708876,0.176656065,0.176656065,0.176656065,2.344603509,45,27.96525337,4,20.78473482,4,400,36.53857062,2.403485068,0.555555556,8.74E-05
9196,61,20,2,0.243222004,0.0001968,117.1954587,2.978496792,0.311373967,0.536289119,0.536289119,0.536289119,1.615620608,45,27.377391,4,19.8839166,4,400,29.88202029,1.652303889,0.555555556,6.23E-05
9197,7356,2,2,0.021271683,0.000274661,279.7390339,2.088885238,0.620990288,0.921335445,0.921335445,0.921335445,2.049503949,45,25.88140628,4,20.06796916,4,400,35.93237478,2.557223094,0.555555556,7.45E-05
9198,2845,1,2,0.30665995,0.000241019,55.20747185,1.545739807,0.765206967,0.256338275,0.256338275,0.256338275,0.844229647,45,26.96267005,4,21.99804519,4,400,32.65340559,2.175405213,0.555555556,3.27E-05
9199,1374,15,2,0.128854075,0.000167629,217.6626796,2.432239674,0.255585022,0.626575517,0.626575517,0.626575517,2.15438807,45,28.87013139,4,18.18425262,4,400,38.18507448,2.108868969,0.555555556,7.82E-05
9200,3809,12,2,0.366902428,0.00016032,330.9529462,2.664898387,0.516315597,1.191017646,1.191017646,1.191017646,1.14957662,45,27.74488338,4,20.69194775,4,400,36.25629643,1.469039101,0.555555556,4.87E-05
9201,4349,0,2,0.195148135,0.000248182,173.4766635,2.051408237,0.40054729,0.426063972,0.426063972,0.426063972,2.464384787,45,26.34418267,4,19.16500365,4,400,29.06630724,2.582586171,0.555555556,0.000100361
9202,11150,21,2,0.28317336,0.000277352,231.4499867,1.859385457,0.157111479,0.911067076,0.911067076,0.911067076,1.249761465,45,25.77040326,4,19.50452017,4,400,37.76694433,2.198170724,0.555555556,5.20E-05
9203,6206,1,2,0.054780737,0.000193963,73.92504752,2.469760993,0.872886173,0.131304318,0.131304318,0.131304318,1.690858025,45,27.23794614,4,20.64561057,4,400,33.01239289,2.066875136,0.555555556,6.42E-05
9204,1149,6,2,0.348875518,0.000220153,220.933052,2.153020858,0.720967227,0.492060346,0.492060346,0.492060346,0.956957831,45,28.3303954,4,17.3930089,4,400,41.22091338,2.278966558,0.555555556,4.06E-05
9205,6399,20,2,0.114768099,0.00014854,63.38001877,2.951079546,0.211351299,0.983796127,0.983796127,0.983796127,2.274402835,45,26.80880145,4,21.67332931,4,400,34.94150288,2.008211165,0.555555556,8.34E-05
9206,11016,25,2,0.201059517,0.000217183,281.6640097,2.372498904,0.355610798,0.210705693,0.210705693,0.210705693,1.49634662,45,26.12834263,4,20.14889726,4,400,36.88028024,1.87452223,0.555555556,5.91E-05
9207,4678,13,2,0.035313757,0.000294322,124.2182648,1.571691901,0.665233119,0.689878484,0.689878484,0.689878484,1.93667544,45,27.54485575,4,19.9793021,4,400,30.43012835,2.401384941,0.555555556,7.11E-05
9208,461,16,2,0.32067942,0.000260895,131.887725,1.907457695,0.481593702,0.301137115,0.301137115,0.301137115,2.101134484,45,28.03198544,4,20.447451,4,400,37.00873404,2.669078118,0.555555556,7.63E-05
9209,11629,23,2,0.142237972,0.000188113,294.4224489,2.797080738,0.596977265,0.74321481,0.74321481,0.74321481,0.785011325,45,26.65308778,4,19.67054791,4,400,32.25591134,1.767861435,0.555555556,2.45E-05
9210,10803,5,2,0.229432903,0.000176364,30.51406711,2.613670039,0.841823179,0.581368447,0.581368447,0.581368447,1.999660841,45,24.24592968,4,18.89094894,4,400,41.11938375,2.149771611,0.555555556,7.30E-05
9211,8703,9,2,0.007629785,0.000254831,192.9805651,1.727158772,0.126445054,1.038255226,1.038255226,1.038255226,1.559826076,45,27.04717751,4,20.90164413,4,400,33.80689405,2.213596279,0.555555556,6.08E-05
9212,4921,5,2,0.388541155,0.000201142,102.493366,2.884091057,0.279896142,0.820687731,0.820687731,0.820687731,2.292024399,45,28.68683948,4,19.80748528,4,400,39.46163348,2.030341227,0.555555556,8.43E-05
9213,8672,3,2,0.17284422,0.000287675,264.9488956,2.184896638,0.789127389,0.077950975,0.077950975,0.077950975,0.976722177,45,26.84596226,4,20.30522266,4,400,33.05486076,2.367389545,0.555555556,4.16E-05
9214,11012,19,2,0.261332741,0.000236611,160.1048461,1.638730447,0.646668618,1.101761622,1.101761622,1.101761622,1.754751363,45,26.08070037,4,21.19854782,4,400,35.03740434,2.500841955,0.555555556,6.60E-05
9215,3428,3,2,0.077274147,0.000154394,322.6480946,2.340670342,0.337442803,0.371587856,0.371587856,0.371587856,1.312332958,45,27.42094941,4,18.48882539,4,400,28.70948583,1.921706264,0.555555556,5.39E-05
9216,7948,10,2,0.169216167,0.000222526,98.44850004,2.310050174,0.828687994,0.476471625,0.476471625,0.476471625,1.028972109,45,25.95469982,4,18.46815882,4,400,37.61996896,2.512280924,0.555555556,4.41E-05
9217,8562,14,2,0.391358788,0.000146011,255.9835076,1.610868439,0.138212276,1.143158697,1.143158697,1.143158697,2.339107303,45,27.33730034,4,21.20593951,4,400,31.46624259,1.913292634,0.555555556,8.71E-05
9218,5252,16,2,0.080701943,0.000219556,158.95318,2.165892044,0.494728019,0.190415584,0.190415584,0.190415584,1.376534078,45,29.18367339,4,20.29936976,4,400,39.64320997,2.037662122,0.555555556,5.58E-05
9219,11566,19,2,0.258706233,0.000291793,316.4193895,2.867822093,0.585209361,0.85394299,0.85394299,0.85394299,1.810394229,45,26.92511492,4,19.81146544,4,400,34.3178652,2.359093173,0.555555556,6.75E-05
9220,11625,26,2,0.140398611,0.000162947,148.4301686,1.708062581,0.63324197,0.923864493,0.923864493,0.923864493,0.838731773,45,25.18051244,4,20.8917064,4,400,38.62505841,2.143052954,0.555555556,3.22E-05
9221,5063,19,2,0.324894374,0.000245712,305.8853763,2.597675778,0.34911394,0.54948711,0.54948711,0.54948711,2.146323381,45,27.12634272,4,18.89728065,4,400,33.70104609,2.220403424,0.555555556,7.79E-05
9222,5174,22,2,0.009672454,0.000279979,49.16815549,2.766185867,0.293324992,0.639211987,0.639211987,0.639211987,1.622076445,45,27.90693636,4,19.664477,4,400,35.61518518,2.646807558,0.555555556,6.24E-05
9223,7466,3,2,0.225029875,0.000191492,206.7117307,1.879687285,0.777458652,0.259428844,0.259428844,0.259428844,2.056824292,45,26.5688754,4,20.45160583,4,400,24.93239113,1.781358998,0.555555556,7.48E-05
9224,6095,10,2,0.118171465,0.000203691,219.3942693,1.555540239,0.168880269,0.728468351,0.728468351,0.728468351,2.220430584,45,26.23819857,4,19.97355601,4,400,35.66384033,1.884151877,0.555555556,8.09E-05
